Continent,Country,Region,CityName
Asia,United Arab Emirates,Middle East,The Marina
Asia,United Arab Emirates,Middle East,UAE
Asia,United Arab Emirates,Middle East,United Arab Emirates
Asia,Afghanistan,South Asia,Bagram
Asia,Afghanistan,South Asia,Kabul
Asia,Bangladesh,South Asia,Bangladesh
Asia,Bangladesh,South Asia,Barisal Division
Asia,Bangladesh,South Asia,Chittagong City
Asia,Bangladesh,South Asia,Cox's Bazar
Asia,Bangladesh,South Asia,Dhaka
Asia,Bangladesh,South Asia,Dhaka City
Asia,Bangladesh,South Asia,Dhaka Division
Asia,Bangladesh,South Asia,Feni
Asia,Bangladesh,South Asia,Gazipur
Asia,Bangladesh,South Asia,Khulna
Asia,Bangladesh,South Asia,Khulna City
Asia,Bangladesh,South Asia,Mymensing
Asia,Bangladesh,South Asia,Narayanganj
Asia,Bangladesh,South Asia,Noakhali
Asia,Bangladesh,South Asia,Pabna
Asia,Bangladesh,South Asia,Rajshahi City
Asia,Bangladesh,South Asia,Sylhet City
Asia,Bhutan,South Asia,Paro
Asia,Bhutan,South Asia,Thimphu
Asia,India,South Asia,Abohar
Asia,India,South Asia,Agra
Asia,India,South Asia,Ahmedabad
Asia,India,South Asia,Ahmedabad District
Asia,India,South Asia,Ahmednagar
Asia,India,South Asia,Ajmer
Asia,India,South Asia,Aligarh
Asia,India,South Asia,Allahabad
Asia,India,South Asia,Aluva
Asia,India,South Asia,Amalapuram
Asia,India,South Asia,Amravati
Asia,India,South Asia,Amritsar
Asia,India,South Asia,Anand
Asia,India,South Asia,Anantapur
Asia,India,South Asia,Andheri West/Versova
Asia,India,South Asia,Ankleshwar
Asia,India,South Asia,Arambol
Asia,India,South Asia,Asansol
Asia,India,South Asia,Aurangabad
Asia,India,South Asia,Bangalore
Asia,India,South Asia,Bangalore District
Asia,India,South Asia,Banihal
Asia,India,South Asia,Bankura
Asia,India,South Asia,Bardez
Asia,India,South Asia,Bareilly
Asia,India,South Asia,Belgaum
Asia,India,South Asia,Benaulim
Asia,India,South Asia,Bengaluru
Asia,India,South Asia,Bengaluru (Bangalore)
Asia,India,South Asia,Betul
Asia,India,South Asia,Bhadrak
Asia,India,South Asia,Bhavnagar
Asia,India,South Asia,Bhilai
Asia,India,South Asia,Bhopal
Asia,India,South Asia,Bhubaneswar
Asia,India,South Asia,Bhuj
Asia,India,South Asia,bhusawal jalgaon
Asia,India,South Asia,Bombay
Asia,India,South Asia,Bongaigaon
Asia,India,South Asia,Calangute
Asia,India,South Asia,Calcutta
Asia,India,South Asia,Candolim
Asia,India,South Asia,Chamrajnagar
Asia,India,South Asia,Chandigarh
Asia,India,South Asia,Chennai
Asia,India,South Asia,Chennai (Madras)
Asia,India,South Asia,Chennai District
Asia,India,South Asia,Coimbatore
Asia,India,South Asia,Coonoor
Asia,India,South Asia,Cuttack
Asia,India,South Asia,Darjeeling
Asia,India,South Asia,Davangere
Asia,India,South Asia,Dehradun
Asia,India,South Asia,Dehradun District
Asia,India,South Asia,Delhi
Asia,India,South Asia,Dharamsala
Asia,India,South Asia,Dindigul
Asia,India,South Asia,Diu
Asia,India,South Asia,Duliajan
Asia,India,South Asia,Durgapur
Asia,India,South Asia,Ernakulam
Asia,India,South Asia,Erode
Asia,India,South Asia,Faridabad
Asia,India,South Asia,Gandhinagar
Asia,India,South Asia,Gangtok
Asia,India,South Asia,GhÄ_x0081_tkopar
Asia,India,South Asia,Ghaziabad
Asia,India,South Asia,Goa
Asia,India,South Asia,Goa Velha
Asia,India,South Asia,Gorakhpur
Asia,India,South Asia,Greater Kochi
Asia,India,South Asia,Greater Noida
Asia,India,South Asia,Gujarat
Asia,India,South Asia,Gurgaon
Asia,India,South Asia,Gurgaon District
Asia,India,South Asia,Gurugram (Gurgaon)
Asia,India,South Asia,Guwahati
Asia,India,South Asia,Gwalior
Asia,India,South Asia,Haridwar
Asia,India,South Asia,Hosur
Asia,India,South Asia,Howrah
Asia,India,South Asia,Hubli-Dharwad
Asia,India,South Asia,Hyderabad
Asia,India,South Asia,Hyderabad District
Asia,India,South Asia,Hyderabad-Deccan
Asia,India,South Asia,India
Asia,India,South Asia,Indore
Asia,India,South Asia,Jabalpur
Asia,India,South Asia,Jaigaon
Asia,India,South Asia,Jaipur
Asia,India,South Asia,Jaipur District
Asia,India,South Asia,Jaisalmer
Asia,India,South Asia,Jalandhar
Asia,India,South Asia,Jammu City
Asia,India,South Asia,Jamnagar
Asia,India,South Asia,Jamshedpur
Asia,India,South Asia,Janakpuri
Asia,India,South Asia,Jeypore
Asia,India,South Asia,Jhalawar
Asia,India,South Asia,Jodhpur
Asia,India,South Asia,Joshimath
Asia,India,South Asia,Junagadh
Asia,India,South Asia,Kaithal District
Asia,India,South Asia,Kakinada
Asia,India,South Asia,Kalimpong
Asia,India,South Asia,Kalpetta
Asia,India,South Asia,Kanatal
Asia,India,South Asia,Kannur
Asia,India,South Asia,Kanpur
Asia,India,South Asia,Karaikudi
Asia,India,South Asia,Karimnagar
Asia,India,South Asia,Karjat Town
Asia,India,South Asia,Karnal
Asia,India,South Asia,Kasaragod
Asia,India,South Asia,Kasauli
Asia,India,South Asia,Kayamkulam
Asia,India,South Asia,Kaziranga National Park
Asia,India,South Asia,Kerala
Asia,India,South Asia,Kharagpur
Asia,India,South Asia,Kochi
Asia,India,South Asia,Kochi (Cochin)
Asia,India,South Asia,Kodagu (Coorg)
Asia,India,South Asia,Kolhapur
Asia,India,South Asia,Kolkata
Asia,India,South Asia,Kolkata (Calcutta)
Asia,India,South Asia,Kolkata District
Asia,India,South Asia,Kollam
Asia,India,South Asia,Kota
Asia,India,South Asia,Kothamangalam
Asia,India,South Asia,Kottayam
Asia,India,South Asia,Kovalam
Asia,India,South Asia,Kozhikode
Asia,India,South Asia,Kullu
Asia,India,South Asia,Kumarakom
Asia,India,South Asia,Leh
Asia,India,South Asia,Lucknow
Asia,India,South Asia,Ludhiana
Asia,India,South Asia,Madikeri
Asia,India,South Asia,Madurai
Asia,India,South Asia,Mahadevapura
Asia,India,South Asia,Malda
Asia,India,South Asia,Mandsaur
Asia,India,South Asia,Mandya
Asia,India,South Asia,Mangalore
Asia,India,South Asia,Mararikulam
Asia,India,South Asia,Margao
Asia,India,South Asia,Mayapur
Asia,India,South Asia,Meerut
Asia,India,South Asia,Meherabad
Asia,India,South Asia,Mhow
Asia,India,South Asia,Mira Bhayandar
Asia,India,South Asia,Moradabad
Asia,India,South Asia,Mount Abu
Asia,India,South Asia,Mulund West
Asia,India,South Asia,MUM
Asia,India,South Asia,mumba
Asia,India,South Asia,Mumbai
Asia,India,South Asia,Mussoorie
Asia,India,South Asia,Muzaffarnagar
Asia,India,South Asia,Muzaffarpur District
Asia,India,South Asia,Mysore
Asia,India,South Asia,Mysuru (Mysore)
Asia,India,South Asia,Nadiad
Asia,India,South Asia,Nagpur
Asia,India,South Asia,Nainital
Asia,India,South Asia,Nanded
Asia,India,South Asia,Nashik
Asia,India,South Asia,National Capital Territory of Delhi
Asia,India,South Asia,Navi Mumbai
Asia,India,South Asia,Navi Mumbai (New Mumbai)
Asia,India,South Asia,Nellore
Asia,India,South Asia,Nemmale East And West
Asia,India,South Asia,New Delhi
Asia,India,South Asia,New Delhi (Delhi)
Asia,India,South Asia,Nimbahera
Asia,India,South Asia,Noida
Asia,India,South Asia,North Paravur
Asia,India,South Asia,Nuvem
Asia,India,South Asia,Ooty (Udhagamandalam)
Asia,India,South Asia,Palampur
Asia,India,South Asia,Palanpur
Asia,India,South Asia,Panchkula
Asia,India,South Asia,Panjim
Asia,India,South Asia,Panvel
Asia,India,South Asia,Pathankot
Asia,India,South Asia,Patiala
Asia,India,South Asia,Patna
Asia,India,South Asia,Pattambi
Asia,India,South Asia,Phagwara
Asia,India,South Asia,Pilani
Asia,India,South Asia,Pondicherry
Asia,India,South Asia,Ponnani
Asia,India,South Asia,Port Blair
Asia,India,South Asia,Pune
Asia,India,South Asia,Pune District
Asia,India,South Asia,Puri
Asia,India,South Asia,Pushkar
Asia,India,South Asia,Raigarh
Asia,India,South Asia,Raipur
Asia,India,South Asia,Rajkot
Asia,India,South Asia,Ranchi
Asia,India,South Asia,Rishikesh
Asia,India,South Asia,Rohtak
Asia,India,South Asia,Roorkee
Asia,India,South Asia,Rudrapur
Asia,India,South Asia,Sahibabad
Asia,India,South Asia,Salem
Asia,India,South Asia,Secunderabad
Asia,India,South Asia,Shantiniketan
Asia,India,South Asia,Shimla
Asia,India,South Asia,Shrirampur
Asia,India,South Asia,Silchar
Asia,India,South Asia,Siliguri
Asia,India,South Asia,Silvassa
Asia,India,South Asia,Sindhanur
Asia,India,South Asia,Sonipat
Asia,India,South Asia,South District
Asia,India,South Asia,Srinagar
Asia,India,South Asia,Sundarbans National Park
Asia,India,South Asia,Surat
Asia,India,South Asia,Surat District
Asia,India,South Asia,Tamil Nadu
Asia,India,South Asia,Tangmarg
Asia,India,South Asia,Tezpur
Asia,India,South Asia,Thalassery
Asia,India,South Asia,Thane
Asia,India,South Asia,Thanjavur
Asia,India,South Asia,Thiruvananthapuram (Trivandrum)
Asia,India,South Asia,Thodupuzha
Asia,India,South Asia,Thrissur
Asia,India,South Asia,Thrissur District
Asia,India,South Asia,Tirunelveli
Asia,India,South Asia,Tirupati
Asia,India,South Asia,Tiruppur
Asia,India,South Asia,Trivandrum
Asia,India,South Asia,Udaipur
Asia,India,South Asia,Udhampur
Asia,India,South Asia,Udupi
Asia,India,South Asia,Udupi District
Asia,India,South Asia,Ugapur
Asia,India,South Asia,Uttarakhand
Asia,India,South Asia,Uttarpara Kotrung
Asia,India,South Asia,Vadodara
Asia,India,South Asia,Vadodara District
Asia,India,South Asia,Vallabh Vidyanagar
Asia,India,South Asia,Valsad
Asia,India,South Asia,Varanasi
Asia,India,South Asia,Varanasi District
Asia,India,South Asia,Varca
Asia,India,South Asia,Varkala Town
Asia,India,South Asia,Vasai
Asia,India,South Asia,Vellore
Asia,India,South Asia,Vijayawada
Asia,India,South Asia,Virar
Asia,India,South Asia,Visakhapatnam
Asia,India,South Asia,vishakapatnam
Asia,India,South Asia,Waidhan
Asia,India,South Asia,Wakad
Asia,India,South Asia,Warangal
Asia,India,South Asia,wardha-maharashtra
Asia,India,South Asia,Yanam
Asia,India,South Asia,Yavatmal
Asia,Maldives,South Asia,Addu City
Asia,Maldives,South Asia,Baa Atoll
Asia,Maldives,South Asia,Bandos
Asia,Maldives,South Asia,Dhigurah
Asia,Maldives,South Asia,Fonimagoodhoo Island
Asia,Maldives,South Asia,Hulhumale Maldives
Asia,Maldives,South Asia,Kaadedhdhoo
Asia,Maldives,South Asia,Kandoomaafushi Island
Asia,Maldives,South Asia,Maldives
Asia,Maldives,South Asia,Male
Asia,Maldives,South Asia,South Male Atoll
Asia,Nepal,South Asia,Bhaktapur
Asia,Nepal,South Asia,Dharan
Asia,Nepal,South Asia,Kathmandu
Asia,Nepal,South Asia,Kathmandu Valley
Asia,Nepal,South Asia,Nagarkot
Asia,Nepal,South Asia,Patan (Lalitpur)
Asia,Nepal,South Asia,Pokhara
Asia,Pakistan,South Asia,Abbottabad
Asia,Pakistan,South Asia,Hyderabad
Asia,Pakistan,South Asia,Islamabad
Asia,Pakistan,South Asia,Islamabad Capital Territory
Asia,Pakistan,South Asia,Karachi
Asia,Pakistan,South Asia,Lahore
Asia,Pakistan,South Asia,Rawalpindi
Asia,Pakistan,South Asia,Sahiwal
Asia,Pakistan,South Asia,sultankot
Asia,Sri Lanka,South Asia,Battaramulla
Asia,Sri Lanka,South Asia,Batticolla
Asia,Sri Lanka,South Asia,Bemtota
Asia,Sri Lanka,South Asia,Boralesgamuwa
Asia,Sri Lanka,South Asia,Colombo
Asia,Sri Lanka,South Asia,Dehiwala-Mount Lavinia
Asia,Sri Lanka,South Asia,Dharga Town
Asia,Sri Lanka,South Asia,Dikwella
Asia,Sri Lanka,South Asia,Galle
Asia,Sri Lanka,South Asia,Gampaha
Asia,Sri Lanka,South Asia,Hikkaduwa
Asia,Sri Lanka,South Asia,Ja Ela
Asia,Sri Lanka,South Asia,Jaffna
Asia,Sri Lanka,South Asia,Kandy
Asia,Sri Lanka,South Asia,Katunayake
Asia,Sri Lanka,South Asia,Kottawa
Asia,Sri Lanka,South Asia,Maharagama
Asia,Sri Lanka,South Asia,Malabe
Asia,Sri Lanka,South Asia,Mirigama
Asia,Sri Lanka,South Asia,Mirissa
Asia,Sri Lanka,South Asia,Negombo
Asia,Sri Lanka,South Asia,Nugegoda
Asia,Sri Lanka,South Asia,Polgolla
Asia,Sri Lanka,South Asia,Rajagiriya
Asia,Sri Lanka,South Asia,Sigiriya
Asia,Sri Lanka,South Asia,Sri Lanka
Asia,Sri Lanka,South Asia,Tangalle
Asia,Sri Lanka,South Asia,Unawatuna
Asia,Sri Lanka,South Asia,Vavuniya
Asia,Brunei Darussalam,South East Asia,Bandar Seri Begawan
Asia,Brunei Darussalam,South East Asia,Brunei
Asia,Brunei Darussalam,South East Asia,Brunei Darussalam
Asia,Brunei Darussalam,South East Asia,Brunei-Muara District
Asia,Brunei Darussalam,South East Asia,Gadong
Asia,Brunei Darussalam,South East Asia,Kampong Jerudong
Asia,Brunei Darussalam,South East Asia,Kampong Kiarong
Asia,Brunei Darussalam,South East Asia,Kuala Belait
Asia,Brunei Darussalam,South East Asia,Seria
Asia,Cambodia,South East Asia,Battambang
Asia,Cambodia,South East Asia,Cambodia
Asia,Cambodia,South East Asia,Kep
Asia,Cambodia,South East Asia,Koh Rong
Asia,Cambodia,South East Asia,Phnom Penh
Asia,Cambodia,South East Asia,Poipet
Asia,Cambodia,South East Asia,Siem Reap
Asia,Cambodia,South East Asia,Siem Reap Province
Asia,Cambodia,South East Asia,sihanoukville
Asia,East Timor,South East Asia,Dili
Asia,East Timor,South East Asia,Dili District
Asia,East Timor,South East Asia,East Timor
Asia,East Timor,South East Asia,Metiaut
Asia,Indonesia,South East Asia,Ababi
Asia,Indonesia,South East Asia,Alor Island
Asia,Indonesia,South East Asia,Ambarawa
Asia,Indonesia,South East Asia,Ambon
Asia,Indonesia,South East Asia,Amed
Asia,Indonesia,South East Asia,Ampang
Asia,Indonesia,South East Asia,Anturan
Asia,Indonesia,South East Asia,Anyer
Asia,Indonesia,South East Asia,Badung
Asia,Indonesia,South East Asia,Bali
Asia,Indonesia,South East Asia,Balikpapan
Asia,Indonesia,South East Asia,Banda Aceh
Asia,Indonesia,South East Asia,Bandar Lampung
Asia,Indonesia,South East Asia,Bandung
Asia,Indonesia,South East Asia,Bandungan
Asia,Indonesia,South East Asia,Bangkalan
Asia,Indonesia,South East Asia,Bangli
Asia,Indonesia,South East Asia,Banjarbaru
Asia,Indonesia,South East Asia,Banjarmasin
Asia,Indonesia,South East Asia,Banten
Asia,Indonesia,South East Asia,Banten Province
Asia,Indonesia,South East Asia,Bantul
Asia,Indonesia,South East Asia,Banyuwangi
Asia,Indonesia,South East Asia,Batam
Asia,Indonesia,South East Asia,batam Indonesia
Asia,Indonesia,South East Asia,Batu
Asia,Indonesia,South East Asia,Batu Bulan
Asia,Indonesia,South East Asia,Batubulan
Asia,Indonesia,South East Asia,batusangkar
Asia,Indonesia,South East Asia,Baubau
Asia,Indonesia,South East Asia,Bedugul
Asia,Indonesia,South East Asia,Bekasi
Asia,Indonesia,South East Asia,belitong
Asia,Indonesia,South East Asia,Belitung Island
Asia,Indonesia,South East Asia,Bengkulu
Asia,Indonesia,South East Asia,Bengkulu Province
Asia,Indonesia,South East Asia,Benoa
Asia,Indonesia,South East Asia,Bentenan
Asia,Indonesia,South East Asia,Berau
Asia,Indonesia,South East Asia,Bintan Island
Asia,Indonesia,South East Asia,Bitera
Asia,Indonesia,South East Asia,Bitung
Asia,Indonesia,South East Asia,Blahbatuh
Asia,Indonesia,South East Asia,Blitar
Asia,Indonesia,South East Asia,Bogor
Asia,Indonesia,South East Asia,Bondalem
Asia,Indonesia,South East Asia,Bondowoso
Asia,Indonesia,South East Asia,Bontang
Asia,Indonesia,South East Asia,Borneo
